batch_id,file_path,prefix,status,notes
B001,tester/swatplus_docs_20260130/src/aqu_pest_output_init.f90,aqu,pending,anchor=aqu_pesticide_module; chunk=1
B083,tester/swatplus_docs_20260130/src/cbn_rsd_decomp.f90,cbn,pending,anchor=septic_data_module; chunk=1
B083,tester/swatplus_docs_20260130/src/nut_nitvol.f90,nut,pending,anchor=septic_data_module; chunk=1
B083,tester/swatplus_docs_20260130/src/nut_nminrl.f90,nut,pending,anchor=septic_data_module; chunk=1
B083,tester/swatplus_docs_20260130/src/sep_biozone.f90,sep,pending,anchor=septic_data_module; chunk=1
B083,tester/swatplus_docs_20260130/src/septic_data_module.f90,septic,pending,anchor=septic_data_module; chunk=1
B083,tester/swatplus_docs_20260130/src/stor_surfstor.f90,stor,pending,anchor=septic_data_module; chunk=1
B083,tester/swatplus_docs_20260130/src/swr_percmicro.f90,swr,pending,anchor=septic_data_module; chunk=1
B084,tester/swatplus_docs_20260130/src/soil_data_module.f90,soil,pending,anchor=soil_data_module; chunk=1
B085,tester/swatplus_docs_20260130/src/calsoft_hyd_bfr.f90,calsoft,pending,anchor=soil_module; chunk=1
B085,tester/swatplus_docs_20260130/src/cn2_init_all.f90,cn2,pending,anchor=soil_module; chunk=1
B085,tester/swatplus_docs_20260130/src/mgt_tillfactor.f90,mgt,pending,anchor=soil_module; chunk=1
B085,tester/swatplus_docs_20260130/src/soil_awc_init.f90,soil,pending,anchor=soil_module; chunk=1
B085,tester/swatplus_docs_20260130/src/soil_module.f90,soil,pending,anchor=soil_module; chunk=1
B085,tester/swatplus_docs_20260130/src/soil_nutcarb_write.f90,soil,pending,anchor=soil_module; chunk=1
B085,tester/swatplus_docs_20260130/src/soil_phys_init.f90,soil,pending,anchor=soil_module; chunk=1
B085,tester/swatplus_docs_20260130/src/soil_text_init.f90,soil,pending,anchor=soil_module; chunk=1
B085,tester/swatplus_docs_20260130/src/soils_test_adjust.f90,soils,pending,anchor=soil_module; chunk=1
B086,tester/swatplus_docs_20260130/src/soil_nutcarb_module.f90,soil,pending,anchor=soil_nutcarb_module; chunk=1
B087,tester/swatplus_docs_20260130/src/tiles_data_module.f90,tiles,pending,anchor=tiles_data_module; chunk=1
B088,tester/swatplus_docs_20260130/src/mgt_newtillmix.f90,mgt,pending,anchor=tillage_data_module; chunk=1
B088,tester/swatplus_docs_20260130/src/mgt_newtillmix_wet.f90,mgt,pending,anchor=tillage_data_module; chunk=1
B088,tester/swatplus_docs_20260130/src/tillage_data_module.f90,tillage,pending,anchor=tillage_data_module; chunk=1
B089,tester/swatplus_docs_20260130/src/aqu_cs_output.f90,aqu,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/aqu_salt_output.f90,aqu,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/aquifer_output.f90,aquifer,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/basin_aquifer_output.f90,basin,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/basin_chanbud_output.f90,basin,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/basin_chanmorph_output.f90,basin,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/basin_channel_output.f90,basin,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/basin_output.f90,basin,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/basin_recall_output.f90,basin,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/basin_reservoir_output.f90,basin,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/basin_sdchannel_output.f90,basin,pending,anchor=time_module; chunk=1
B089,tester/swatplus_docs_20260130/src/basin_sw_init.f90,basin,pending,anchor=time_module; chunk=1
B090,tester/swatplus_docs_20260130/src/channel_output.f90,channel,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/cli_bounds_check.f90,cli,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/command.f90,command.f90,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/curno.f90,curno.f90,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/flow_dur_curve.f90,flow,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/hru_cs_output.f90,hru,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/hru_lte_output.f90,hru,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/hru_salt_output.f90,hru,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/hydout_output.f90,hydout,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/icl.f90,icl.f90,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/jdt.f90,jdt.f90,pending,anchor=time_module; chunk=2
B090,tester/swatplus_docs_20260130/src/lsreg_output.f90,lsreg,pending,anchor=time_module; chunk=2
B091,tester/swatplus_docs_20260130/src/lsu_output.f90,lsu,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/main.f90,main.f90,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/manure_demand_output.f90,manure,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/manure_source_output.f90,manure,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/obj_output.f90,obj,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/proc_bsn.f90,proc,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/proc_date_time.f90,proc,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/recall_output.f90,recall,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/reservoir_output.f90,reservoir,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/ru_cs_output.f90,ru,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/ru_output.f90,ru,pending,anchor=time_module; chunk=3
B091,tester/swatplus_docs_20260130/src/ru_salt_output.f90,ru,pending,anchor=time_module; chunk=3
B092,tester/swatplus_docs_20260130/src/sq_snom.f90,sq,pending,anchor=time_module; chunk=4
B092,tester/swatplus_docs_20260130/src/time_module.f90,time,pending,anchor=time_module; chunk=4
B092,tester/swatplus_docs_20260130/src/time_read.f90,time,pending,anchor=time_module; chunk=4
B092,tester/swatplus_docs_20260130/src/varinit.f90,varinit.f90,pending,anchor=time_module; chunk=4
B092,tester/swatplus_docs_20260130/src/wallo_allo_output.f90,wallo,pending,anchor=time_module; chunk=4
B092,tester/swatplus_docs_20260130/src/wallo_treat_output.f90,wallo,pending,anchor=time_module; chunk=4
B092,tester/swatplus_docs_20260130/src/wallo_trn_output.f90,wallo,pending,anchor=time_module; chunk=4
B092,tester/swatplus_docs_20260130/src/wallo_use_output.f90,wallo,pending,anchor=time_module; chunk=4
B092,tester/swatplus_docs_20260130/src/wetland_output.f90,wetland,pending,anchor=time_module; chunk=4
B092,tester/swatplus_docs_20260130/src/xmon.f90,xmon.f90,pending,anchor=time_module; chunk=4
B093,tester/swatplus_docs_20260130/src/topography_data_module.f90,topography,pending,anchor=topography_data_module; chunk=1
B094,tester/swatplus_docs_20260130/src/ero_ovrsed.f90,ero,pending,anchor=urban_data_module; chunk=1
B094,tester/swatplus_docs_20260130/src/sq_daycn.f90,sq,pending,anchor=urban_data_module; chunk=1
B094,tester/swatplus_docs_20260130/src/sq_greenampt.f90,sq,pending,anchor=urban_data_module; chunk=1
B094,tester/swatplus_docs_20260130/src/urban_data_module.f90,urban,pending,anchor=urban_data_module; chunk=1
B095,tester/swatplus_docs_20260130/src/utils.f90,utils.f90,pending,anchor=utils; chunk=1
B095,tester/swatplus_docs_20260130/src/wq_k2m.f90,wq,pending,anchor=utils; chunk=1
B095,tester/swatplus_docs_20260130/src/wq_semianalyt.f90,wq,pending,anchor=utils; chunk=1
B096,tester/swatplus_docs_20260130/src/cs_irrig.f90,cs,pending,anchor=water_allocation_module; chunk=1
B096,tester/swatplus_docs_20260130/src/salt_irrig.f90,salt,pending,anchor=water_allocation_module; chunk=1
B096,tester/swatplus_docs_20260130/src/wallo_control.f90,wallo,pending,anchor=water_allocation_module; chunk=1
B096,tester/swatplus_docs_20260130/src/wallo_demand.f90,wallo,pending,anchor=water_allocation_module; chunk=1
B096,tester/swatplus_docs_20260130/src/wallo_transfer.f90,wallo,pending,anchor=water_allocation_module; chunk=1
B096,tester/swatplus_docs_20260130/src/wallo_treatment.f90,wallo,pending,anchor=water_allocation_module; chunk=1
B096,tester/swatplus_docs_20260130/src/wallo_use.f90,wallo,pending,anchor=water_allocation_module; chunk=1
B096,tester/swatplus_docs_20260130/src/wallo_withdraw.f90,wallo,pending,anchor=water_allocation_module; chunk=1
B096,tester/swatplus_docs_20260130/src/water_allocation_module.f90,water,pending,anchor=water_allocation_module; chunk=1
B097,tester/swatplus_docs_20260130/src/water_body_module.f90,water,pending,anchor=water_body_module; chunk=1
B098,tester/swatplus_docs_20260130/src/ascrv.f90,ascrv.f90,pending,anchor=zz_ascrv.f90; chunk=1
B099,tester/swatplus_docs_20260130/src/atri.f90,atri.f90,pending,anchor=zz_atri.f90; chunk=1
B100,tester/swatplus_docs_20260130/src/aunif.f90,aunif.f90,pending,anchor=zz_aunif.f90; chunk=1
B101,tester/swatplus_docs_20260130/src/chg_par.f90,chg,pending,anchor=zz_chg; chunk=1
B102,tester/swatplus_docs_20260130/src/cli_dstn1.f90,cli,pending,anchor=zz_cli; chunk=1
B103,tester/swatplus_docs_20260130/src/copy_file.f90,copy,pending,anchor=zz_copy; chunk=1
B104,tester/swatplus_docs_20260130/src/ee.f90,ee.f90,pending,anchor=zz_ee.f90; chunk=1
B105,tester/swatplus_docs_20260130/src/erfc.f90,erfc.f90,pending,anchor=zz_erfc.f90; chunk=1
B106,tester/swatplus_docs_20260130/src/fcgd.f90,fcgd.f90,pending,anchor=zz_fcgd.f90; chunk=1
B107,tester/swatplus_docs_20260130/src/nut_np_flow.f90,nut,pending,anchor=zz_nut; chunk=1
B108,tester/swatplus_docs_20260130/src/nuts.f90,nuts.f90,pending,anchor=zz_nuts.f90; chunk=1
B109,tester/swatplus_docs_20260130/src/proc_db.f90,proc,pending,anchor=zz_proc; chunk=1
B109,tester/swatplus_docs_20260130/src/proc_open.f90,proc,pending,anchor=zz_proc; chunk=1
B109,tester/swatplus_docs_20260130/src/proc_read.f90,proc,pending,anchor=zz_proc; chunk=1
B110,tester/swatplus_docs_20260130/src/qman.f90,qman.f90,pending,anchor=zz_qman.f90; chunk=1
B111,tester/swatplus_docs_20260130/src/search.f90,search.f90,pending,anchor=zz_search.f90; chunk=1
B112,tester/swatplus_docs_20260130/src/theta.f90,theta.f90,pending,anchor=zz_theta.f90; chunk=1
